geolocation_key,zip_code_prefix,latitude,longitude,city,state
105844,40015,-12.913705,-38.369847,salvador,BA
105851,36594,-20.668609,-42.518942,araponga,MG
105874,36335,-21.024065,-44.319642,ritapolis,MG
105915,05180,-23.457240,-46.748128,sao paulo,SP
105925,27165,-22.363060,-44.014170,sao jose do turvo,RJ
105927,07803,-23.331297,-46.729759,franco da rocha,SP
105928,05604,-23.586874,-46.700281,sao paulo,SP
105930,70765,-15.751287,-47.891957,brasilia,DF
105931,18830,-23.399983,-49.348612,tejupa,SP
105944,69355,3.884717,-59.619887,normandia,RR
105973,74860,-16.588034,-49.314199,goiania,GO
105975,35868,-18.807342,-43.233521,gororós,MG
105981,45285,-14.752162,-40.090126,iguaibi,BA
105984,08072,-23.698689,-46.642682,são paulo,SP
105990,21511,-22.847740,-43.356146,rio de janeiro,RJ
106002,70044,-15.797782,-47.874682,brasília,DF
106041,77855,-7.188845,-48.181770,araguana,TO
106078,41741,-12.962663,-38.403254,salvador,BA
106120,15110,-20.795552,-49.223606,guapiaçu,SP
106146,75398,-16.577261,-49.695593,santa barbara de goias,GO
106160,78138,-15.671016,-56.189634,várzea grande,MT
106175,05832,-23.672689,-46.755040,sao paulo,SP
106179,39185,-17.998285,-43.376187,sao goncalo do rio preto,MG
106181,26033,-22.718516,-43.463672,nova iguacu,RJ
106185,25886,-21.410936,-42.199116,nossa senhora da aparecida,RJ
106190,06149,-23.579142,-46.814424,osasco,SP
106198,06863,-23.741579,-46.896648,itapecerica da serra,SP
106205,64240,-3.916472,-41.705062,piracuruca,PI
106212,59950,-6.485254,-38.311916,parana,RN
106213,58432,-7.233374,-35.919542,campina grande,PB
106215,05662,-23.612190,-46.730822,sao paulo,SP
106229,29195,-19.930110,-40.153651,coqueiral,ES
106233,69927,-9.595002,-67.545524,porto acre,AC
106292,57072,-9.543529,-35.787077,maceio,AL
106303,37273,-20.942989,-45.387073,aguanil,MG
106331,65605,-4.863841,-43.343399,caxias,MA
106334,57314,-9.748343,-36.639667,arapiraca,AL
106370,54080,-8.110034,-35.019411,jaboatao dos guararapes,PE
106408,33944,-19.805657,-44.027753,ribeirao das neves,MG
106409,64868,-7.864804,-45.211175,baixa grande do ribeiro,PI
106438,51280,-8.117605,-34.947392,recife,PE
106446,11619,-23.775730,-45.642190,sao sebastiao,SP
106456,68045,-2.470022,-54.687871,santarem,PA
106470,07181,-23.441021,-46.468784,guarulhos,SP
106474,76866,-10.246339,-62.346875,theobroma,RO
106497,48710,-11.807595,-39.122681,candeal,BA
106557,25575,-22.763003,-43.334778,sao joao de meriti,RJ
106567,53270,-7.999159,-34.891676,olinda,PE
106570,59390,-6.095652,-36.469330,lagoa nova,RN
106582,35232,-19.255455,-41.152240,calixto,MG
106618,05174,-23.475069,-46.741199,sao paulo,SP
106641,18307,-24.011552,-48.351731,capao bonito,SP
106645,26265,-22.758937,-43.489287,nova iguacu,RJ
106655,13042,-22.957135,-47.054233,campinas,SP
106671,62170,-3.905654,-40.745049,mucambo,CE
106673,55430,-8.888727,-36.281658,angelim,PE
106678,46575,-13.330877,-42.295293,caturama,BA
106680,35248,-18.983265,-41.223965,goiabeira,MG
106697,35475,-12.979554,-44.052920,santana do paraopeba,MG
106724,27570,-22.416238,-44.305797,porto real,RJ
106751,35051,-18.873237,-41.972591,governador valadares,MG
106752,74391,-16.695856,-49.341843,goiania,GO
106759,60531,-3.760653,-38.608141,fortaleza,CE
106760,07224,-23.461912,-46.484187,guarulhos,SP
106780,07906,-23.299265,-46.748084,francisco morato,SP
106808,37225,-21.462306,-45.216514,carmo da cachoeira,MG
106809,09821,-23.751842,-46.555289,são bernardo do campo,SP
106814,44590,-12.593181,-39.502340,santa teresinha,BA
106822,27975,-22.359914,-41.773095,macae,RJ
106830,06721,-23.649057,-46.988305,cotia,SP
106839,69043,-3.074622,-60.042864,manaus,AM
106847,11082,-23.936330,-46.337226,santos,SP
106851,63024,-7.224539,-39.336990,juazeiro do norte,CE
106853,75712,-18.164037,-47.973604,catalao,GO
106855,09651,-23.658955,-46.580994,sao bernardo do campo,SP
106866,64573,-7.465535,-41.121318,massape do piaui,PI
106883,65082,-2.534155,-44.331342,sao luis,MA
106899,65609,-4.870846,-43.359586,caxias,MA
106902,05576,-23.589620,-46.796260,sao paulo,SP
106907,13911,-22.700643,-46.991833,jaguariuna,SP
106916,36604,-21.628964,-43.019250,rochedo de minas,MG
106924,15915,-21.237513,-48.645295,aparecida de monte alto,SP
106925,44574,-12.974923,-39.257318,santo antonio de jesus,BA
106928,37478,-22.060223,-45.048608,soledade de minas,MG
106934,29177,-20.134886,-40.314499,serra,ES
106943,60526,-3.752088,-38.592722,fortaleza,CE
106944,65968,-6.174067,-47.362916,campestre do maranhao,MA
106966,49033,-11.010548,-37.092411,aracaju,SE
106978,44400,-13.024075,-39.033699,nazaré,BA
106982,06394,-23.525640,-46.856285,carapicuiba,SP
106992,74691,-16.589466,-49.282421,goiania,GO
107009,75085,-16.288354,-48.920115,anapolis,GO
107018,58076,-7.179870,-34.875931,joao pessoa,PB
107025,77080,-10.318231,-48.153530,palmas,TO
107041,37264,-21.188520,-45.059851,ribeirao vermelho,MG
107061,60864,-3.801378,-38.507588,fortaleza,CE
107104,58745,-7.388570,-37.508624,imaculada,PB
107109,64995,-10.653918,-45.186573,cristalandia do piaui,PI
107125,27536,-22.456634,-44.429387,resende,RJ
107132,41231,-12.931710,-38.460956,salvador,BA
107140,45436,-13.761896,-39.373809,pirai do norte,BA
107155,55850,-7.661333,-35.321309,vicencia,PE
107160,35794,-18.760322,-44.898803,felixlandia,MG
107162,36422,-20.794030,-43.934055,casa grande,MG
107168,38741,-18.969173,-46.998374,patrocínio,MG
107191,08591,-23.450346,-46.306295,itaquaquecetuba,SP
107236,59615,-5.150202,-37.356846,mossoro,RN
107240,77064,-10.342373,-48.284873,palmas,TO
107263,64555,-7.495433,-42.564667,sao jose do peixe,PI
107267,05834,-23.672532,-46.753244,sao paulo,SP
107289,29938,-18.734651,-39.854384,sao mateus,ES
107298,69315,2.824108,-60.689647,boa vista,RR
107316,20972,-22.887529,-43.259369,rio de janeiro,RJ
107319,70650,-15.799860,-47.943043,brasília,DF
107335,58155,-7.059886,-36.361267,soledade,PB
107388,58305,-7.120014,-34.907904,bayeux,PB
107404,05654,-23.604953,-46.715658,são paulo,SP
107418,39467,-14.268511,-44.161275,juvenilia,MG
107447,54260,-8.078520,-34.972595,jaboatao dos guararapes,PE
107460,70711,-15.788701,-47.882652,brasília,DF
107461,05582,-23.574260,-46.730306,são paulo,SP
107470,55930,-7.407950,-35.275320,camutanga,PE
107478,58778,-7.092725,-38.171935,aguiar,PB
107481,55305,-9.055611,-36.623223,terezinha,PE
107488,15993,-21.621149,-48.360731,matao,SP
107505,68741,-1.296882,-47.948243,castanhal,PA
107515,35319,-20.252782,-43.793897,santa efigenia,MG
107534,35303,-19.778472,-42.146174,caratinga,MG
107537,32422,-20.025913,-44.067006,ibirite,MG
107538,72940,-16.192659,-48.713166,abadiania,GO
107562,55602,-8.117115,-35.295717,vitoria de santo antao,PE
107571,35506,-20.276830,-45.003403,sao sebastiao do oeste,MG
107586,75025,-16.328482,-48.955027,anapolis,GO
107604,60733,-3.819572,-38.614179,fortaleza,CE
107605,17539,-22.220804,-49.885453,marilia,SP
107625,19029,-22.077090,-51.415486,presidente prudente,SP
107631,14813,-21.842174,-48.493644,gaviao peixoto,SP
107656,58580,-7.479895,-36.662703,serra branca,PB
107663,64670,-7.088878,-40.829200,são julião,PI
107668,65470,-4.036641,-44.468640,sao mateus do maranhao,MA
107712,12318,-23.317439,-45.949770,jacareí,SP
107720,27163,-22.759025,-43.435540,califórnia da barra,RJ
107745,61700,-3.942397,-38.294161,aquiraz,CE
107786,13895,-21.836525,-46.743888,sao roque da fartura,SP
107793,44220,-12.738470,-38.768061,saubara,BA
107823,75095,-16.332755,-48.920350,anapolis,GO
107824,15710,-20.363717,-50.698102,sao francisco,SP
107836,26379,-22.730745,-43.564369,queimados,RJ
107838,48630,-8.849715,-38.769768,rodelas,BA
107860,54720,-8.002436,-35.050096,sao lourenco da mata,PE
107873,64808,-6.780393,-43.028062,floriano,PI
107898,16078,-21.169392,-50.467869,araçatuba,SP
107915,69932,-11.002109,-68.752574,brasileia,AC
107921,09614,-23.670821,-46.563423,sao bernardo do campo,SP
107924,39817,-17.413022,-41.221415,novo oriente de minas,MG
107936,07703,-23.370290,-46.752422,caieiras,SP
107937,62107,-3.776144,-40.498988,jaibaras,CE
107947,68456,-3.765562,-49.673559,tucurui,PA
107961,71705,-15.872630,-47.964435,brasilia,DF
107969,40760,-12.974209,-38.501786,salvador,BA
107970,14910,-21.735859,-48.683499,tabatinga,SP
107999,65025,-2.534136,-44.294188,sao luis,MA
108013,48895,-11.464718,-39.527840,sao domingos,BA
108033,70863,-15.752617,-47.885883,brasilia,DF
108038,41260,-12.925501,-38.419128,salvador,BA
108042,57210,-10.353850,-36.295600,piaçabuçu,AL
108044,09334,-23.666435,-46.409527,maua,SP
108051,21635,-22.831346,-43.417509,rio de janeiro,RJ
108057,70790,-15.769976,-47.893896,brasilia,DF
108091,18140,-23.539154,-47.036596,sao roque,SP
108101,70375,-15.824354,-47.915507,brasília,DF
108104,44085,-12.256277,-38.927101,feira de santana,BA
108122,14709,-20.928051,-48.492814,bebedouro,SP
108133,75134,-16.360953,-48.987001,anapolis,GO
108144,12210,-23.179075,-45.879505,sao jose dos campos,SP
108148,56510,-8.419034,-37.053519,arcoverde,PE
108155,46425,-14.036076,-42.142680,lagoa real,BA
108158,59141,-5.913698,-35.272489,parnamirim,RN
108179,65288,-2.452181,-46.039829,centro do guilherme,MA
108190,78051,-15.598120,-56.075380,cuiabá,MT
108202,70331,-15.803402,-47.895468,brasilia,DF
108225,28926,-22.623449,-42.001900,cabo frio,RJ
108255,14260,-21.279486,-47.165901,cassia dos coqueiros,SP
108279,15405,-20.691281,-49.067254,baguacu,SP
108283,08630,-23.645143,-46.324350,suzano,SP
108287,55191,-7.934733,-36.197953,santa cruz do capibaribe,PE
108313,13640,-21.945707,-47.370478,pirassununga,SP
108316,65978,-6.820902,-46.535056,sao pedro dos crentes,MA
108329,11603,-23.731665,-45.403756,sao sebastiao,SP
108406,65037,-2.532603,-44.277705,sao luis,MA
108421,05858,-23.680879,-46.796352,sao paulo,SP
108423,26175,-22.721429,-43.342590,belford roxo,RJ
108429,20975,-22.894191,-43.252980,rio de janeiro,RJ
108438,64645,-6.994310,-41.133801,francisco santos,PI
108444,57018,-9.668419,-35.758751,maceio,AL
108447,15828,-21.084259,-48.811310,palmares paulista,SP
108456,06445,-23.531616,-46.865671,barueri,SP
108506,70276,-15.825734,-47.903226,brasilia,DF
108512,49000,-10.999236,-37.071893,aracaju,SE
108513,05608,-23.583656,-46.706998,sao paulo,SP
108523,63680,-6.213539,-40.696806,parambu,CE
108537,27135,-22.468386,-43.823540,barra do pirai,RJ
108574,26127,-22.722170,-43.424080,belford roxo,RJ
108579,12283,-23.103387,-45.685997,cacapava,SP
108593,18403,-23.981981,-48.870646,itapeva,SP
108609,58195,-6.401580,-36.451558,frei martinho,PB
108627,36490,-20.685068,-43.299200,piranga,MG
108645,65230,-2.878387,-44.676349,cajapio,MA
108669,40726,-12.880986,-38.378210,salvador,BA
108679,45855,-15.970731,-39.533068,itapebi,BA
108680,74440,-16.660760,-49.303468,goiania,GO
108683,14904,-21.516721,-48.689976,nova america,SP
108687,39170,-18.293130,-43.004509,rio vermelho,MG
108689,23968,-23.152360,-44.231640,ilha grande,RJ
108695,75515,-18.366639,-49.216593,itumbiara,GO
108706,29907,-19.375139,-40.074458,linhares,ES
108724,74025,-16.673597,-49.263470,goiania,GO
108738,24410,-22.862990,-43.085221,sao goncalo,RJ
108748,75144,-16.332285,-48.976906,anapolis,GO
108752,33927,-19.828272,-44.017560,ribeirão das neves,MG
108782,39917,-15.884555,-40.563995,bandeira,MG
108803,50820,-8.076409,-34.918528,recife,PE
108859,26299,-22.843062,-43.609166,nova iguacu,RJ
108872,44089,-12.258101,-38.926308,feira de santana,BA
108875,58354,-7.031768,-35.466047,mulungu,PB
108884,70743,-15.765723,-47.884433,brasilia,DF
108903,59910,-6.094238,-38.374653,doutor severiano,RN
108911,19860,-22.742647,-50.794096,cruzalia,SP
108934,09311,-23.678932,-46.450204,maua,SP
108937,77995,-5.316830,-48.233093,buriti do tocantins,TO
108952,07904,-23.300841,-46.736070,francisco morato,SP
108953,59374,-6.556959,-36.592706,carnauba dos dantas,RN
108957,18745,-23.631874,-49.309527,coronel macedo,SP
108958,58404,-7.204568,-35.900068,campina grande,PB
108971,59164,-6.021140,-35.110270,nisia floresta,RN
108988,11726,-23.993372,-46.405620,praia grande,SP
109004,17066,-22.310055,-49.115720,bauru,SP
109027,06532,-23.443074,-46.886126,santana de parnaíba,SP
109070,76948,-11.427914,-61.951584,castanheiras,RO
109097,39775,-18.217822,-42.496505,jose raydan,MG
109114,28350,-21.209441,-42.118616,laje do muriaé,RJ
109118,53290,-8.009771,-34.870976,olinda,PE
109120,38654,-16.653631,-46.270126,dom bosco,MG
109141,06684,-23.538937,-46.942247,itapevi,SP
109158,64091,-5.079730,-42.738467,teresina,PI
109186,29707,-19.541553,-40.637127,colatina,ES
109201,70732,-15.778908,-47.881933,brasilia,DF
109219,27655,-22.287058,-43.920853,conservatoria,RJ
109221,48405,-10.592312,-38.665134,banzae,BA
109234,26580,-22.784262,-43.419864,mesquita,RJ
109246,05337,-23.551741,-46.749906,sao paulo,SP
109259,70866,-15.751664,-47.880859,brasilia,DF
109269,35536,-20.507756,-44.476969,piracema,MG
109270,51345,-8.110392,-34.958456,recife,PE
109282,75790,-17.467347,-48.202699,urutai,GO
109303,44775,-10.744872,-40.132374,filadelfia,BA
109306,08506,-23.557358,-46.367233,ferraz de vasconcelos,SP
109307,38930,-19.996418,-46.218671,medeiros,MG
109312,09421,-23.718063,-46.420043,ribeirao pires,SP
109321,33010,-19.770044,-43.850961,santa luzia,MG
109323,41207,-12.941137,-38.450820,salvador,BA
109327,65840,-7.019113,-45.473916,sao raimundo das mangabeiras,MA
109341,25804,-22.117040,-43.211991,três rios,RJ
109367,77380,-11.138615,-47.581060,pindorama do tocantins,TO
109390,27470,-22.695865,-44.003073,passa tres,RJ
109392,48901,-9.436874,-40.506576,juazeiro,BA
109402,62014,-3.699143,-40.362334,sobral,CE
109423,05427,-23.564017,-46.695453,são paulo,SP
109467,34009,-20.059676,-43.930970,nova lima,MG
109489,61902,-3.869832,-38.625883,maracanau,CE
109509,43850,-12.511326,-38.494512,são sebastião do passe,BA
109516,66914,-1.145755,-48.465447,belém,PA
109537,71881,-15.894180,-48.050026,brasilia,DF
109546,63515,-6.150819,-39.137201,quixelo,CE
109555,55490,-8.487249,-36.061242,altinho,PE
109582,36402,-20.663422,-43.777183,conselheiro lafaiete,MG
109593,36290,-20.931055,-43.626232,capela nova,MG
109617,13332,-23.052144,-47.208579,indaiatuba,SP
109653,31652,-19.783304,-43.976433,belo horizonte,MG
109662,73025,-15.655807,-47.800904,brasilia,DF
109666,53441,-7.951315,-34.861511,paulista,PE
109677,57640,-9.646474,-36.491494,taquarana,AL
109733,72542,-16.012991,-48.004919,brasilia,DF
109751,26470,-22.682501,-43.600488,japeri,RJ
109756,23855,-22.850492,-43.724880,itaguai,RJ
109786,12330,-23.295165,-46.033009,jacarei,SP
109794,50830,-8.066920,-34.912701,recife,PE
109805,05283,-23.433566,-46.773315,sao paulo,SP
109840,72603,-15.926025,-48.109419,brasilia,DF
109846,60767,-3.819440,-38.579552,fortaleza,CE
109847,55440,-8.624880,-35.840698,belem de maria,PE
109863,36790,-21.196973,-42.614233,mirai,MG
109879,68738,-1.346394,-47.571611,santa maria do para,PA
109893,16680,-22.154836,-49.327874,avai,SP
109904,16203,-21.311015,-50.316592,birigui,SP
109908,70374,-15.822169,-47.912354,brasília,DF
109913,75390,-16.658268,-49.492098,trindade,GO
109940,74886,-16.725834,-49.212229,goiania,GO
109945,25908,-22.609600,-43.034803,mage,RJ
109946,60177,-3.738762,-38.462959,fortaleza,CE
109955,77780,-7.659168,-49.059106,arapoema,TO
109993,15210,-21.016967,-49.507463,nova alianca,SP
110010,73740,-14.150794,-48.076633,colinas do sul,GO
110044,64033,-5.057049,-42.813683,teresina,PI
110049,72915,-15.734161,-48.268761,aguas lindas de goias,GO
110051,15813,-21.129731,-49.016283,catanduva,SP
110060,74513,-16.674904,-49.290786,goiania,GO
110062,14830,-21.587509,-48.069550,rincão,SP
110067,61940,-3.891519,-38.685447,maranguape,CE
110068,57830,-9.246763,-36.016103,branquinha,AL
110122,59855,-5.839907,-37.989349,itau,RN
110131,61934,-3.878329,-38.594127,maracanau,CE
110136,16290,-21.502989,-50.325034,brauna,SP
110137,05055,-23.533518,-46.703067,sao paulo,SP
110159,07916,-23.275631,-46.755988,francisco morato,SP
110168,08595,-23.466860,-46.302485,itaquaquecetuba,SP
110182,09601,-23.671956,-46.559181,sao bernardo do campo,SP
110200,53060,-7.973411,-34.847216,olinda,PE
110244,05382,-23.575407,-46.764401,sao paulo,SP
110247,27267,-22.527998,-44.133234,volta redonda,RJ
110279,28891,-22.530639,-41.983847,rio das ostras,RJ
110315,72873,-16.076002,-47.972253,valparaiso de goias,GO
110354,45003,-14.843430,-40.821275,vitoria da conquista,BA
110356,65033,-2.540111,-44.225184,sao luis,MA
110374,09444,-23.685245,-46.343716,ribeirao pires,SP
110376,55190,-7.938850,-36.213074,santa cruz do capibaribe,PE
110381,58320,-7.436058,-34.908620,alhandra,PB
110389,28396,-20.931326,-41.956690,purilandia,RJ
110395,77890,-6.365512,-48.079417,ananas,TO
110397,76962,-11.427528,-61.463103,cacoal,RO
110442,08650,-23.568562,-46.339406,suzano,SP
110462,06130,-23.558598,-46.795848,osasco,SP
110466,35413,-20.367769,-43.701482,santo antonio do leite,MG
110510,15980,-21.515634,-48.396341,dobrada,SP
110521,07788,-23.353308,-46.823029,cajamar,SP
110522,58802,-6.761062,-38.224311,sousa,PB
110529,32146,-19.876374,-44.046070,contagem,MG
110546,37680,-22.660768,-45.855942,goncalves,MG
110586,11679,-23.571290,-45.273431,caraguatatuba,SP
110602,20396,-22.765472,-43.109072,rio de janeiro,RJ
110606,75740,-18.135162,-48.087104,goiandira,GO
110614,59695,-5.073849,-37.619278,barauna,RN
110616,58010,-7.116206,-34.890642,joao pessoa,PB
110629,24746,-22.841818,-42.985266,sao goncalo,RJ
110645,08538,-23.534059,-46.385090,ferraz de vasconcelos,SP
110647,23530,-22.983810,-43.683420,rio de janeiro,RJ
110657,69830,-7.265928,-64.791898,labrea,AM
110697,08536,-23.538572,-46.385618,ferraz de vasconcelos,SP
110724,64690,-7.085640,-40.616386,fronteiras,PI
110743,74323,-16.700144,-49.315773,goiania,GO
110759,60742,-3.785620,-38.538281,fortaleza,CE
110764,46810,-12.071327,-41.087888,utinga,BA
110775,72502,-16.041531,-48.029174,brasília,DF
110794,09835,-23.832367,-46.572190,sao bernardo do campo,SP
110826,57602,-9.410170,-36.620458,palmeira dos indios,AL
110831,56503,-8.414955,-37.066038,arcoverde,PE
110842,07034,-23.467614,-46.488446,guarulhos,SP
110853,74425,-16.678277,-49.307370,goiania,GO
110882,39615,-16.749704,-41.502997,ponto dos volantes,MG
110903,12830,-22.644632,-44.582992,sao jose do barreiro,SP
110914,69006,-3.053082,-59.932145,manaus,AM
110922,61908,-3.918426,-38.622008,maracanau,CE
110940,62508,-3.502211,-39.580560,itapipoca,CE
110948,65683,-6.045276,-43.525610,lagoa do mato,MA
110984,33902,-19.796131,-44.009161,ribeirao das neves,MG
110989,65665,-6.498244,-43.697670,sao joao dos patos,MA
111015,05140,-23.490475,-46.724895,sao paulo,SP
111030,51220,-8.110350,-34.933412,recife,PE
111049,35043,-18.897340,-41.955725,governador valadares,MG
111057,41290,-12.901185,-38.458868,salvador,BA
111087,64550,-7.241824,-42.538041,sao francisco do piaui,PI
111098,06701,-23.609133,-46.973973,cotia,SP
111104,35763,-19.490852,-44.392247,inhauma,MG
111113,65921,-5.178104,-47.786057,cidelandia,MA
111114,76485,-13.866557,-49.069517,estrela do norte,GO
111126,40390,-12.934276,-38.481802,salvador,BA
111145,25807,-22.107672,-43.210193,tres rios,RJ
111176,58910,-6.730225,-38.449418,sao joao do rio do peixe,PB
111191,55525,-8.470500,-35.545304,cortes,PE
111196,70274,-15.825822,-47.908906,brasilia,DF
111198,44350,-12.606206,-39.055113,governador mangabeira,BA
111199,18675,-22.570490,-48.973369,borebi,SP
111200,53260,-8.011623,-34.876907,olinda,PE
111204,65740,-4.751002,-44.940193,poção de pedras,MA
111216,56306,-9.390328,-40.514047,petrolina,PE
111268,45023,-14.865556,-40.848170,vitoria da conquista,BA
111282,05501,-23.572032,-46.705782,sao paulo,SP
111285,41825,-12.998114,-38.463093,salvador,BA
111288,69078,-3.107883,-59.983789,manaus,AM
111308,36608,-21.695769,-42.963353,maripa de minas,MG
111369,64039,-5.187690,-42.760426,teresina,PI
111371,07910,-23.279825,-46.745956,francisco morato,SP
111374,64530,-6.452276,-41.924490,novo oriente do piaui,PI
111392,50860,-8.095413,-34.925173,recife,PE
111393,36170,-21.271357,-43.035234,pirauba,MG
111415,35359,-20.036128,-42.267771,vermelho novo,MG
111432,75261,-16.689655,-49.106402,senador canedo,GO
111440,58050,-7.129758,-34.844892,joao pessoa,PB
111460,26316,-22.697683,-43.581971,queimados,RJ
111465,16301,-21.419392,-50.064067,penapolis,SP
111477,58434,-7.239726,-35.928495,campina grande,PB
111492,40352,-12.937621,-38.480761,salvador,BA
111532,44655,-11.835433,-39.606767,pé de serra,BA
111546,38310,-19.214975,-49.786316,gurinhata,MG
111596,49760,-10.701045,-37.035864,rosario do catete,SE
111602,25275,-22.618480,-43.236565,duque de caxias,RJ
111610,52221,-8.012792,-34.885210,recife,PE
111613,13855,-22.293752,-47.131445,mogi-guacu,SP
111624,15063,-20.807922,-49.334373,sao jose do rio preto,SP
111656,06443,-23.537085,-46.864348,barueri,SP
111704,72853,-16.233517,-47.934985,luziania,GO
111706,36546,-20.989542,-43.006420,divinesia,MG
111713,72304,-15.867275,-48.057459,brasilia,DF
111718,49890,-10.082629,-37.059405,nossa senhora de lourdes,SE
111725,36515,-21.157997,-42.799201,guidoval,MG
111726,17870,-21.675341,-51.378924,flora rica,SP
111829,69906,-9.995116,-67.806648,rio branco,AC
111835,77444,-11.708939,-49.055539,gurupi,TO
111837,36270,-21.069261,-43.769776,ressaquinha,MG
111848,16309,-21.400650,-50.078216,penapolis,SP
111877,36572,-20.755012,-42.890056,vicosa,MG
111878,78008,-15.592681,-56.083295,cuiaba,MT
111883,05105,-23.513736,-46.757053,são paulo,SP
111895,29260,-20.321904,-40.816651,domingos martins,ES
111919,29182,-20.040447,-40.194207,serra,ES
111924,15768,-20.246517,-50.689432,santa salete,SP
111940,11720,-24.008300,-46.459129,praia grande,SP
111941,63640,-5.395793,-40.311498,independencia,CE
111977,65783,-5.260976,-44.057104,senador alexandre costa,MA
111981,59179,-6.229094,-35.048662,tibau do sul,RN
111992,26272,-22.758866,-43.505321,nova iguacu,RJ
112001,62150,-3.461455,-40.210276,santana do acarau,CE
112077,26167,-22.732424,-43.377517,belford roxo,RJ
112110,32684,-19.953152,-44.102842,betim,MG
112116,38046,-19.768270,-47.999675,uberaba,MG
112118,76829,-8.770271,-63.857126,porto velho,RO
112160,05706,-23.622437,-46.726133,sao paulo,SP
112182,14715,-21.052484,-48.476527,bebedouro,SP
112186,61933,-3.866953,-38.586886,maracanau,CE
112189,24472,-22.787610,-43.035778,sao goncalo,RJ
112190,55019,-8.269676,-35.953420,caruaru,PE
112245,45270,-14.848608,-40.192100,nova canaa,BA
112307,70347,-15.817123,-47.902880,brasilia,DF
112343,78128,-15.672988,-56.122386,varzea grande,MT
112352,64051,-5.075748,-42.775063,teresina,PI
112374,15855,-23.416803,-46.466879,são joão de itaguaçu,SP
112461,33016,-19.756787,-43.854697,santa luzia,MG
112463,77590,-10.741035,-47.532160,ponte alta do tocantins,TO
112484,37060,-21.582523,-45.419822,varginha,MG
112489,63290,-7.581957,-39.281940,jardim,CE
112509,54315,-8.143222,-34.932008,jaboatao dos guararapes,PE
112520,49270,-11.477238,-37.757493,cristinapolis,SE
112521,57240,-9.780597,-36.104841,sao miguel dos campos,AL
112536,68830,-1.398060,-48.868414,ponta de pedras,PA
112541,39385,-18.573027,-46.501534,vista alegre,MG
112548,13476,-22.742584,-47.241474,americana,SP
112552,76916,-11.173692,-61.895494,presidente medici,RO
112558,09433,-23.666747,-46.386656,ribeirão pires,SP
112574,70255,-15.818967,-47.893723,brasilia,DF
112585,17507,-22.194412,-49.958688,marilia,SP
112602,62960,-5.247115,-38.129781,tabuleiro do norte,CE
112615,05872,-23.686537,-46.775043,sao paulo,SP
112638,45500,-14.160022,-39.369603,ibirapitanga,BA
112673,09952,-23.692432,-46.598918,diadema,SP
112676,38980,-19.890953,-46.018665,tapirai,MG
112678,07177,-23.422187,-46.397191,guarulhos,SP
112722,57304,-9.759733,-36.659203,arapiraca,AL
112729,05093,-23.515392,-46.720234,sao paulo,SP
112746,69945,-10.073909,-67.052905,acrelandia,AC
112773,07945,-23.259911,-46.731774,francisco morato,SP
112792,05671,-23.587159,-46.695161,são paulo,SP
112797,73870,-15.805615,-46.941482,cabeceiras,GO
112831,61658,-3.772335,-38.654302,caucaia,CE
112835,67143,-1.351857,-48.401652,ananindeua,PA
112836,63360,-6.942171,-38.967306,aurora,CE
112837,75715,-18.223639,-47.832919,ouvidor,GO
112852,24941,-22.897395,-42.784538,marica,RJ
112869,70070,-15.801443,-47.883007,brasília,DF
112926,24070,-22.892257,-43.107614,niteroi,RJ
112939,58074,-7.178214,-34.856767,joao pessoa,PB
112943,40718,-12.894255,-38.475989,salvador,BA
112993,11721,-24.014259,-46.459221,praia grande,SP
113039,32051,-19.812693,-44.144364,contagem,MG
113053,65903,-5.519214,-47.474763,imperatriz,MA
113069,66079,-1.469543,-48.454677,belem,PA
113089,21236,-22.830924,-43.313683,rio de janeiro,RJ
113091,29110,-20.352428,-40.318134,vila velha,ES
113093,11515,-23.889141,-46.426687,cubatao,SP
113103,75560,-18.487278,-49.469395,cachoeira dourada,GO
113109,68730,-1.065160,-47.370913,nova timboteua,PA
113112,60840,-3.825699,-38.493673,fortaleza,CE
113113,72233,-15.848499,-48.112157,brasilia,DF
113114,53413,-7.941505,-34.898080,paulista,PE
113139,57420,-9.672672,-37.126149,batalha,AL
113170,58835,-6.590710,-37.913941,lagoa,PB
113192,66077,-1.456215,-48.448395,belem,PA
113203,29158,-20.328861,-40.423012,cariacica,ES
113228,57241,-9.783200,-36.103411,sao miguel dos campos,AL
113293,13975,-22.428544,-46.843267,itapira,SP
113294,17610,-21.921984,-50.503052,tupa,SP
113316,64108,-4.408859,-42.124455,boa hora,PI
113333,33833,-19.770168,-44.127641,ribeirao das neves,MG
113408,27770,-22.238951,-43.424172,andrade pinto,RJ
113423,05092,-23.516385,-46.712896,são paulo,SP
113458,15560,-20.182717,-49.698678,pontes gestal,SP
113471,64032,-5.147235,-42.774164,teresina,PI
113472,74943,-16.773763,-49.328663,aparecida de goiania,GO
113477,72321,-15.875647,-48.102462,brasilia,DF
113491,62540,-3.361252,-39.830615,amontada,CE
113503,74356,-16.788621,-49.371403,goiania,GO
113510,29258,-20.491940,-40.770560,araguaia,ES
113549,72715,-15.681708,-48.196686,brasilia,DF
113557,75985,-16.816527,-50.409752,sao joao da parauna,GO
113565,74971,-16.834095,-49.273070,aparecida de goiania,GO
113567,74863,-16.730913,-49.256132,goiânia,GO
113571,21525,-22.807250,-43.362472,rio de janeiro,RJ
